source,variable,word,n,m,sd
gpt45,dom,caress,10,3.83,0.1981
gpt45,dom,carpet,10,4.66,0.0464
gpt45,dom,carriage,10,4.51,0.0829
gpt45,dom,castle,10,7.64,0.0524
gpt45,dom,cattle,10,4.03,0.8121
gpt45,dom,caution,10,3.77,0.0501
gpt45,dom,cease,10,3.78,0.1756
gpt45,dom,ceiling,10,4.67,0.0581
gpt45,dom,chauffeur,10,3.79,0.1709
gpt45,dom,chest,10,5.2,0.044
gpt45,dom,chew,10,5.12,0.1196
gpt45,dom,child,10,3.33,0.0821
gpt45,dom,chord,10,5.11,0.0249
gpt45,dom,circuit,10,5.03,0.0701
gpt45,dom,city,10,5.67,0.1201
gpt45,dom,class,10,5.23,0.2361
gpt45,dom,clergy,10,5.88,0.3876
gpt45,dom,cloak,10,4.94,0.0844
gpt45,dom,closure,10,5.4,0.206
gpt45,dom,clover,10,4.85,0.1505
gpt45,dom,coffin,10,2.33,0.2521
gpt45,dom,column,10,5.04,0.0064
gpt45,dom,comb,10,4.77,0.0721
gpt45,dom,compass,10,5.61,0.0909
gpt45,dom,complex,10,4.81,0.1929
gpt45,dom,concept,10,5.6,0.106
gpt45,dom,consent,10,4.99,1.1129
gpt45,dom,console,10,4.5,0.812
gpt45,dom,contempt,10,4.89,1.9049
gpt45,dom,context,10,5.03,0.0701
gpt45,dom,contract,10,5.08,0.3396
gpt45,dom,costume,10,4.91,0.0989
gpt45,dom,cottage,10,4.85,0.0985
gpt45,dom,cotton,10,4.56,0.1224
gpt45,dom,couch,10,4.53,0.0841
gpt45,dom,cough,10,3.43,0.0861
gpt45,dom,county,10,5.32,0.0836
gpt45,dom,courage,10,7.53,0.0981
gpt45,dom,crab,10,4.39,0.0829
gpt45,dom,cricket,10,4.86,0.0424
gpt45,dom,crisis,10,2.94,0.0924
gpt45,dom,crude,10,4.91,0.6409
gpt45,dom,crystal,10,5.47,0.2121
gpt45,dom,cuddle,10,3.18,0.3056
gpt45,dom,culture,10,5.58,0.0436
gpt45,dom,cure,10,6.69,0.1049
gpt45,dom,curtain,10,4.57,0.0701
gpt45,dom,cushion,10,3.96,0.2704
gpt45,dom,dance,10,6.09,0.0669
gpt45,dom,dandruff,10,3.12,0.0916
gpt45,dom,dare,10,7.11,0.0209
gpt45,dom,date,10,5.42,0.1136
gpt45,dom,delight,10,6.36,0.1804
gpt45,dom,desert,10,5.01,0.3129
gpt45,dom,despair,10,2.23,0.0401
gpt45,dom,dessert,10,5.01,0.3889
gpt45,dom,device,10,5.66,0.0764
gpt45,dom,dinner,10,4.98,0.1036
gpt45,dom,disgust,10,3.6,0.352
gpt45,dom,doctor,10,7.01,0.2509
gpt45,dom,doctrine,10,4.86,0.5044
gpt45,dom,donkey,10,4.06,0.1124
gpt45,dom,doom,10,2.31,0.0929
gpt45,dom,doubt,10,3.44,0.1324
gpt45,dom,dread,10,2.61,0.0509
gpt45,dom,duty,10,4.37,0.4481
gpt45,dom,ease,10,6.08,0.3676
gpt45,dom,employ,10,4.95,0.6605
gpt45,dom,escort,10,3.7,0.094
gpt45,dom,essence,10,5.4,0.072
gpt45,dom,excuse,10,3.7,0.072
gpt45,dom,faith,10,5.59,0.1589
gpt45,dom,fame,10,7.35,0.0885
gpt45,dom,farewell,10,4.12,0.0436
gpt45,dom,fault,10,3.31,0.0369
gpt45,dom,feat,10,7.23,0.1061
gpt45,dom,fiction,10,5.14,0.1624
gpt45,dom,figment,10,4.24,0.2444
gpt45,dom,fire,10,6.76,0.0344
gpt45,dom,flea,10,3.05,0.2145
gpt45,dom,fleet,10,6.21,0.1849
gpt45,dom,flourish,10,7.02,0.0816
gpt45,dom,food,10,4.92,0.1376
gpt45,dom,forehead,10,4.81,0.1029
gpt45,dom,forge,10,6.47,0.1601
gpt45,dom,fortress,10,7.46,0.1264
gpt45,dom,fraud,10,3.24,0.2084
gpt45,dom,freedom,10,8.22,0.0576
gpt45,dom,function,10,5.4,0.058
gpt45,dom,fuss,10,3.4,0.144
gpt45,dom,gain,10,6.85,0.0725
gpt45,dom,game,10,6.15,0.0685
gpt45,dom,garbage,10,3.07,0.2201
gpt45,dom,giraffe,10,5.51,0.1069
gpt45,dom,gist,10,5.28,0.0896
gpt45,dom,glacier,10,4.78,0.1176
gpt45,dom,glee,10,6.17,0.1241
gpt45,dom,gloom,10,2.83,0.0921
gpt45,dom,goose,10,4.15,0.1565
gpt45,dom,greed,10,6.14,0.2984
gpt45,dom,grind,10,5.31,0.6609
gpt45,dom,guilt,10,2.67,0.2261
gpt45,dom,guitar,10,5.81,0.1589
gpt45,dom,hall,10,4.88,0.0436
gpt45,dom,ham,10,4.7,0.11
gpt45,dom,hammock,10,4.34,0.2804
gpt45,dom,hand,10,5.39,0.0449
gpt45,dom,handle,10,5.85,0.1265
gpt45,dom,harvest,10,5.94,0.1144
gpt45,dom,hate,10,5.24,1.3964
gpt45,dom,head,10,6.8,0.204
gpt45,dom,health,10,6.22,0.0896
gpt45,dom,heaven,10,5.88,0.0556
gpt45,dom,hit,10,5.61,2.8649
gpt45,dom,honey,10,4.51,0.1369
gpt45,dom,hope,10,6.03,0.3001
gpt45,dom,hostage,10,1.61,0.0749
gpt45,dom,hostess,10,4.78,0.5396
gpt45,dom,hurdle,10,4.67,0.5121
gpt45,dom,husband,10,6.24,0.3124
gpt45,dom,impress,10,6.68,0.1476
gpt45,dom,incest,10,2.22,0.1196
gpt45,dom,island,10,5.54,0.1864
gpt45,dom,issue,10,4.62,0.0516
gpt45,dom,item,10,4.93,0.0101
gpt45,dom,jacket,10,4.84,0.0924
gpt45,dom,jewel,10,6.18,0.2076
gpt45,dom,jungle,10,5.76,0.1444
gpt45,dom,junk,10,3.59,0.0969
gpt45,dom,justice,10,7.14,0.1384
gpt45,dom,kill,10,6.64,4.4584
gpt45,dom,knock,10,4.63,0.2001
gpt45,dom,knowledge,10,7.16,0.0284
gpt45,dom,lace,10,4.08,0.2796
gpt45,dom,ladder,10,5.81,0.2009
gpt45,dom,launch,10,7.04,0.1104
gpt45,dom,leaf,10,4.39,0.1149
gpt45,dom,leisure,10,6.2,0.326
gpt45,dom,leopard,10,7.32,0.0396
gpt45,dom,lettuce,10,4.09,0.3429
gpt45,dom,limit,10,3.73,0.0761
gpt45,dom,line,10,4.77,0.0901
gpt45,dom,lobster,10,5.1,0.106
gpt45,dom,luck,10,5.48,0.6016
gpt45,dom,luggage,10,4.07,0.1761
gpt45,dom,lumber,10,4.92,0.1076
gpt45,dom,lunch,10,4.91,0.0649
gpt45,dom,lust,10,6.03,0.2901
gpt45,dom,malice,10,5.51,2.2349
gpt45,dom,mammal,10,5.29,0.0529
gpt45,dom,mansion,10,7.03,0.0821
gpt45,dom,marvel,10,6.55,0.1425
gpt45,dom,mate,10,5.53,0.1661
gpt45,dom,melon,10,4.6,0.174
gpt45,dom,menace,10,4.9,3.7
gpt45,dom,merchant,10,6.04,0.0784
gpt45,dom,message,10,5.11,0.1049
gpt45,dom,metal,10,5.69,0.0769
gpt45,dom,methane,10,4.57,0.3121
gpt45,dom,method,10,5.76,0.1484
gpt45,dom,midst,10,4.92,0.0236
gpt45,dom,mirror,10,5.11,0.0609
gpt45,dom,mischief,10,6.17,0.1101
gpt45,dom,mistress,10,6.49,0.3409
gpt45,dom,model,10,5.9,0.138
gpt45,dom,moisture,10,4.4,0.074
gpt45,dom,moment,10,5.01,0.0029
gpt45,dom,monarch,10,8.34,0.0464
gpt45,dom,monkey,10,4.89,0.1729
gpt45,dom,monster,10,5.01,4.2809
gpt45,dom,mood,10,5.15,0.0285
gpt45,dom,morsel,10,3.46,0.1444
gpt45,dom,moth,10,3.92,0.1036
gpt45,dom,mother,10,4.43,0.1221
gpt45,dom,mug,10,4.66,0.0764
gpt45,dom,mural,10,5.17,0.0461
gpt45,dom,myth,10,5.21,0.0569
gpt45,dom,necklace,10,4.87,0.1861
gpt45,dom,nectar,10,5,0.274
gpt45,dom,needle,10,4.3,0.244
gpt45,dom,neglect,10,2.36,0.1084
gpt45,dom,neutral,10,5,0
gpt45,dom,notion,10,5.19,0.0389
gpt45,dom,nuisance,10,3.31,0.0529
gpt45,dom,nurture,10,3.34,0.1544
gpt45,dom,office,10,5.78,0.1296
gpt45,dom,ordeal,10,2.92,0.0776
gpt45,dom,outrage,10,6.49,0.0289
gpt45,dom,packet,10,4.48,0.0896
gpt45,dom,palace,10,7.32,0.2056
gpt45,dom,pamphlet,10,4.48,0.1696
gpt45,dom,panther,10,7.5,0.048
gpt45,dom,parade,10,6.17,0.0721
gpt45,dom,parrot,10,4.16,0.1604
gpt45,dom,passage,10,5.15,0.0565
gpt45,dom,passion,10,6.7,0.114
gpt45,dom,pause,10,4.49,0.0949
gpt45,dom,pelvis,10,5.05,0.2065
gpt45,dom,pension,10,4.11,0.1269
gpt45,dom,people,10,5.19,0.0429
gpt45,dom,person,10,5.51,0.1789
gpt45,dom,pest,10,2.98,0.0756
gpt45,dom,phantom,10,3.92,0.5616
gpt45,dom,phase,10,4.96,0.0204
gpt45,dom,pheasant,10,4.85,0.1045
gpt45,dom,picket,10,5.09,0.0469
gpt45,dom,picture,10,5.1,0.028
gpt45,dom,piece,10,4.68,0.0436
gpt45,dom,pillow,10,3.67,0.0721
gpt45,dom,pint,10,4.77,0.0601
gpt45,dom,pity,10,3.01,0.0369
gpt45,dom,plasma,10,5.37,0.1341
gpt45,dom,plea,10,2.86,0.1104
gpt45,dom,pleasure,10,6.5,0.262
gpt45,dom,police,10,6.18,2.1896
gpt45,dom,portrait,10,5.04,0.0724
gpt45,dom,power,10,8.47,0.0341
gpt45,dom,prestige,10,7.81,0.0749
gpt45,dom,pride,10,7.47,0.0301
gpt45,dom,prince,10,7.8,0.074
gpt45,dom,princess,10,6.32,0.8576
gpt45,dom,prison,10,2,0.098
gpt45,dom,product,10,5.42,0.1276
gpt45,dom,progress,10,6.66,0.0764
gpt45,dom,project,10,6.06,0.0624
gpt45,dom,pumpkin,10,4.68,0.0716
gpt45,dom,punch,10,6.89,0.1629
gpt45,dom,pupil,10,3.59,0.0669
gpt45,dom,puzzle,10,4.59,0.1349
gpt45,dom,python,10,6.24,1.1324
gpt45,dom,rain,10,4.23,0.2281
gpt45,dom,rattle,10,4.15,0.0945
gpt45,dom,reason,10,6.28,0.0496
gpt45,dom,recall,10,4.89,0.1829
gpt45,dom,reject,10,3.41,0.8449
gpt45,dom,report,10,5.01,0.2489
gpt45,dom,reptile,10,5.1,0.526
gpt45,dom,resort,10,5.79,0.1489
gpt45,dom,respect,10,7.01,0.1809
gpt45,dom,risk,10,6.23,0.1581
gpt45,dom,role,10,5.24,0.2264
gpt45,dom,romance,10,5.34,0.2304
gpt45,dom,rubble,10,3.27,0.1641
gpt45,dom,ruffle,10,4.14,0.2124
gpt45,dom,saloon,10,5.74,0.2244
gpt45,dom,sandwich,10,4.79,0.0349
gpt45,dom,scalpel,10,5.96,0.5204
gpt45,dom,script,10,4.99,0.1429
gpt45,dom,seed,10,5.02,0.1416
gpt45,dom,sentence,10,4.46,0.2484
gpt45,dom,service,10,3.64,0.2284
gpt45,dom,settle,10,4.32,0.1016
gpt45,dom,shaft,10,5.29,0.1309
gpt45,dom,shame,10,2.42,0.0816
gpt45,dom,shark,10,7.31,0.0689
gpt45,dom,shirt,10,4.93,0.0341
gpt45,dom,shrug,10,4.24,0.2024
gpt45,dom,signal,10,5.34,0.1584
gpt45,dom,sin,10,3.93,0.2081
gpt45,dom,sister,10,4.78,0.1056
gpt45,dom,slave,10,1.33,0.0501
gpt45,dom,sleep,10,4.53,0.1881
gpt45,dom,slope,10,4.66,0.1064
gpt45,dom,slum,10,2.73,0.0981
gpt45,dom,smear,10,3.68,0.0696
gpt45,dom,smell,10,4.54,0.1024
gpt45,dom,snail,10,3.25,0.1425
gpt45,dom,snort,10,5.17,0.5801
gpt45,dom,soldier,10,6.31,0.2949
gpt45,dom,sorrow,10,2.65,0.1325
gpt45,dom,sparkle,10,5.84,0.1784
gpt45,dom,spinach,10,4.63,0.0801
gpt45,dom,spirit,10,6.22,0.0676
gpt45,dom,spit,10,5.36,0.8664
gpt45,dom,spring,10,5.44,0.0364
gpt45,dom,squash,10,4.34,0.4884
gpt45,dom,squeeze,10,3.81,0.1149
gpt45,dom,stab,10,5.37,5.2281
gpt45,dom,status,10,7.36,0.1024
gpt45,dom,stock,10,5.71,0.1829
gpt45,dom,stomach,10,4.42,0.1756
gpt45,dom,stove,10,4.98,0.0636
gpt45,dom,strand,10,3.99,0.1189
gpt45,dom,stretch,10,5.65,0.2225
gpt45,dom,stride,10,6.73,0.0701
gpt45,dom,string,10,4.44,0.0724
gpt45,dom,suburb,10,4.79,0.0689
gpt45,dom,success,10,7.88,0.1216
gpt45,dom,surgeon,10,7.1,0.08
gpt45,dom,sweater,10,4.62,0.1056
gpt45,dom,sword,10,7.35,0.1245
gpt45,dom,table,10,4.98,0.0036
gpt45,dom,taboo,10,3.63,0.1101
gpt45,dom,talent,10,7.04,0.0624
gpt45,dom,terror,10,2.12,0.0416
gpt45,dom,texture,10,4.83,0.0801
gpt45,dom,throat,10,4.36,0.2224
gpt45,dom,tiger,10,7.61,0.0509
gpt45,dom,toast,10,5.03,0.0981
gpt45,dom,toilet,10,3.78,0.2376
gpt45,dom,tortoise,10,4.34,0.1004
gpt45,dom,town,10,5.4,0.106
gpt45,dom,toxin,10,3.07,0.2561
gpt45,dom,traffic,10,3.86,0.0724
gpt45,dom,transit,10,4.77,0.2081
gpt45,dom,treason,10,2.79,0.2029
gpt45,dom,treasure,10,7.07,0.0921
gpt45,dom,trend,10,5.76,0.1064
gpt45,dom,triumph,10,8.17,0.0721
gpt45,dom,troll,10,5,0.476
gpt45,dom,trouble,10,3.41,0.0809
gpt45,dom,trousers,10,4.89,0.0269
gpt45,dom,trumpet,10,6.05,0.1545
gpt45,dom,trust,10,5.81,0.2289
gpt45,dom,tulip,10,4.56,0.2504
gpt45,dom,tumble,10,3.7,0.07
gpt45,dom,typhoon,10,3.97,2.2621
gpt45,dom,ulcer,10,2.67,0.1121
gpt45,dom,urge,10,6.21,0.1729
gpt45,dom,usher,10,4.16,0.1224
gpt45,dom,venom,10,5.61,1.9029
gpt45,dom,verge,10,4.42,0.1396
gpt45,dom,version,10,5.05,0.0285
gpt45,dom,victim,10,1.81,0.0489
gpt45,dom,virtue,10,6.16,0.1044
gpt45,dom,vowel,10,4.87,0.0161
gpt45,dom,vulture,10,5.48,2.3736
gpt45,dom,waitress,10,3.95,0.0645
gpt45,dom,wallet,10,5.87,0.2501
gpt45,dom,walnut,10,4.74,0.0804
gpt45,dom,walrus,10,5.34,0.0844
gpt45,dom,whimper,10,2.26,0.0764
gpt45,dom,whisper,10,3.47,0.1101
gpt45,dom,whore,10,2.94,0.1584
gpt45,dom,wisdom,10,7.2,0.168
gpt45,dom,wish,10,4.85,0.2085
gpt45,dom,wit,10,6.83,0.1081
gpt45,dom,wood,10,4.97,0.0441
gpt45,dom,wrath,10,6.85,0.1085
gpt45,dom,wrestle,10,6.4,0.158
gpt45,dom,yeast,10,4.17,0.1761
gpt45,dom,zebra,10,5.44,0.2104
gpt45,fam,affair,10,6.62,0.0096
gpt45,fam,aisle,10,6.57,0.0501
gpt45,fam,anchor,10,6.51,0.0309
gpt45,fam,anger,10,6.93,0.0081
gpt45,fam,ant,10,6.85,0.0225
gpt45,fam,applause,10,6.7,0.014
gpt45,fam,apple,10,7,0
gpt45,fam,apron,10,6.4,0.042
gpt45,fam,arson,10,5.87,0.0961
gpt45,fam,art,10,6.99,0.0009
gpt45,fam,artist,10,6.92,0.0096
gpt45,fam,aspect,10,6.39,0.0449
gpt45,fam,asthma,10,6.51,0.0409
gpt45,fam,attempt,10,6.87,0.0121
gpt45,fam,author,10,6.81,0.0189
gpt45,fam,baby,10,7,0
gpt45,fam,balloon,10,6.85,0.0045
gpt45,fam,ban,10,6.56,0.0504
gpt45,fam,bandage,10,6.67,0.0121
gpt45,fam,basket,10,6.77,0.0101
gpt45,fam,battle,10,6.84,0.0084
gpt45,fam,bead,10,6.28,0.0296
gpt45,fam,beer,10,6.94,0.0044
gpt45,fam,beggar,10,6.25,0.0685
gpt45,fam,belief,10,6.85,0.0165
gpt45,fam,bitch,10,6.75,0.0565
gpt45,fam,blame,10,6.84,0.0124
gpt45,fam,bliss,10,6.1,0.08
gpt45,fam,blister,10,6.26,0.0464
gpt45,fam,blood,10,7,0
gpt45,fam,blouse,10,6.56,0.0564
gpt45,fam,boast,10,6.08,0.0836
gpt45,fam,bondage,10,5.86,0.0784
gpt45,fam,bonnet,10,5.71,0.0509
gpt45,fam,bounce,10,6.52,0.0536
gpt45,fam,bowel,10,6.13,0.0761
gpt45,fam,bowl,10,6.93,0.0101
gpt45,fam,bracket,10,6.24,0.0324
gpt45,fam,breakfast,10,7,0
gpt45,fam,breast,10,6.93,0.0041
gpt45,fam,bulge,10,6.01,0.1089
gpt45,fam,button,10,6.93,0.0041
gpt45,fam,camp,10,6.9,0.008
gpt45,fam,cancer,10,6.89,0.0149
gpt45,fam,candle,10,6.79,0.0149
gpt45,fam,candy,10,6.93,0.0041
gpt45,fam,canoe,10,6.35,0.0305
gpt45,fam,carcass,10,5.33,0.5121
gpt45,fam,caress,10,6.04,0.0484
gpt45,fam,carpet,10,6.75,0.0385
gpt45,fam,carriage,10,6.15,0.1245
gpt45,fam,castle,10,6.81,0.0289
gpt45,fam,cattle,10,6.37,0.0341
gpt45,fam,caution,10,6.73,0.0261
gpt45,fam,cease,10,6.2,0.072
gpt45,fam,ceiling,10,6.95,0.0045
gpt45,fam,chauffeur,10,5.75,0.0925
gpt45,fam,chest,10,6.89,0.0069
gpt45,fam,chew,10,6.75,0.0365
gpt45,fam,child,10,7,0
gpt45,fam,chord,10,6.05,0.0765
gpt45,fam,circuit,10,6.33,0.0741
gpt45,fam,city,10,6.99,0.0009
gpt45,fam,class,10,6.98,0.0016
gpt45,fam,clergy,10,5.74,0.1284
gpt45,fam,cloak,10,6.2,0.064
gpt45,fam,closure,10,6.39,0.0489
gpt45,fam,clover,10,6.27,0.0641
gpt45,fam,coffin,10,6.41,0.0529
gpt45,fam,column,10,6.5,0.034
gpt45,fam,comb,10,6.68,0.0316
gpt45,fam,compass,10,6.49,0.1089
gpt45,fam,complex,10,6.71,0.0289
gpt45,fam,concept,10,6.77,0.0241
gpt45,fam,consent,10,6.64,0.0324
gpt45,fam,console,10,6.3,0.098
gpt45,fam,contempt,10,5.93,0.0861
gpt45,fam,context,10,6.39,0.0309
gpt45,fam,contract,10,6.72,0.0176
gpt45,fam,costume,10,6.85,0.0145
gpt45,fam,cottage,10,6.62,0.0336
gpt45,fam,cotton,10,6.83,0.0101
gpt45,fam,couch,10,6.87,0.0101
gpt45,fam,cough,10,6.86,0.0204
gpt45,fam,county,10,6.75,0.0125
gpt45,fam,courage,10,6.73,0.0361
gpt45,fam,crab,10,6.56,0.0484
gpt45,fam,cricket,10,6.37,0.0621
gpt45,fam,crisis,10,6.72,0.0796
gpt45,fam,crude,10,6.23,0.0281
gpt45,fam,crystal,10,6.59,0.0349
gpt45,fam,cuddle,10,6.5,0.036
gpt45,fam,culture,10,6.8,0.028
gpt45,fam,cure,10,6.68,0.0436
gpt45,fam,curtain,10,6.8,0.014
gpt45,fam,cushion,10,6.49,0.0229
gpt45,fam,dance,10,6.97,0.0021
gpt45,fam,dandruff,10,6.12,0.0716
gpt45,fam,dare,10,6.67,0.0121
gpt45,fam,date,10,6.95,0.0065
gpt45,fam,delight,10,6.68,0.0076
gpt45,fam,desert,10,6.73,0.0441
gpt45,fam,despair,10,6.28,0.0356
gpt45,fam,dessert,10,6.9,0.004
gpt45,fam,device,10,6.77,0.0301
gpt45,fam,dinner,10,6.98,0.0016
gpt45,fam,disgust,10,6.64,0.0684
gpt45,fam,doctor,10,7,0
gpt45,fam,doctrine,10,5.68,0.0596
gpt45,fam,donkey,10,6.74,0.0184
gpt45,fam,doom,10,6.27,0.0721
gpt45,fam,doubt,10,6.89,0.0209
gpt45,fam,dread,10,6.29,0.0949
gpt45,fam,duty,10,6.81,0.0029
gpt45,fam,ease,10,6.7,0.066
gpt45,fam,employ,10,6.5,0.054
gpt45,fam,escort,10,6.04,0.0864
gpt45,fam,essence,10,6.19,0.0609
gpt45,fam,excuse,10,6.87,0.0201
gpt45,fam,faith,10,6.87,0.0061
gpt45,fam,fame,10,6.74,0.0224
gpt45,fam,farewell,10,6.53,0.0761
gpt45,fam,fault,10,6.8,0.014
gpt45,fam,feat,10,5.75,0.0845
gpt45,fam,fiction,10,6.78,0.0196
gpt45,fam,figment,10,4.81,0.2689
gpt45,fam,fire,10,7,0
gpt45,fam,flea,10,6.3,0.042
gpt45,fam,fleet,10,5.94,0.0924
gpt45,fam,flourish,10,5.84,0.1924
gpt45,fam,food,10,7,0
gpt45,fam,forehead,10,6.83,0.0101
gpt45,fam,forge,10,6.02,0.0356
gpt45,fam,fortress,10,6.11,0.1249
gpt45,fam,fraud,10,6.47,0.0341
gpt45,fam,freedom,10,6.96,0.0024
gpt45,fam,function,10,6.76,0.0184
gpt45,fam,fuss,10,6.17,0.0721
gpt45,fam,gain,10,6.66,0.0624
gpt45,fam,game,10,6.98,0.0016
gpt45,fam,garbage,10,6.88,0.0056
gpt45,fam,giraffe,10,6.61,0.0809
gpt45,fam,gist,10,5.93,0.0441
gpt45,fam,glacier,10,6.15,0.1085
gpt45,fam,glee,10,6.14,0.0304
gpt45,fam,gloom,10,6.13,0.1041
gpt45,fam,goose,10,6.66,0.0164
gpt45,fam,greed,10,6.63,0.0161
gpt45,fam,grind,10,6.32,0.0416
gpt45,fam,guilt,10,6.72,0.0356
gpt45,fam,guitar,10,6.93,0.0041
gpt45,fam,hall,10,6.92,0.0136
gpt45,fam,ham,10,6.85,0.0085
gpt45,fam,hammock,10,6.39,0.0309
gpt45,fam,hand,10,7,0
gpt45,fam,handle,10,6.79,0.0129
gpt45,fam,harvest,10,6.64,0.0224
gpt45,fam,hate,10,6.98,0.0016
gpt45,fam,head,10,7,0
gpt45,fam,health,10,7,0
gpt45,fam,heaven,10,6.79,0.0129
gpt45,fam,hit,10,6.96,0.0024
gpt45,fam,honey,10,6.92,0.0096
gpt45,fam,hope,10,6.96,0.0084
gpt45,fam,hostage,10,6.55,0.0065
gpt45,fam,hostess,10,6.42,0.0636
gpt45,fam,hurdle,10,6.22,0.0796
gpt45,fam,husband,10,6.98,0.0016
gpt45,fam,impress,10,6.75,0.0165
gpt45,fam,incest,10,5.86,0.2064
gpt45,fam,island,10,6.95,0.0045
gpt45,fam,issue,10,6.88,0.0216
gpt45,fam,item,10,6.88,0.0056
gpt45,fam,jacket,10,6.95,0.0045
gpt45,fam,jewel,10,6.68,0.0236
gpt45,fam,jungle,10,6.67,0.0301
gpt45,fam,junk,10,6.57,0.0601
gpt45,fam,justice,10,6.87,0.0101
gpt45,fam,kill,10,6.96,0.0044
gpt45,fam,knock,10,6.77,0.0221
gpt45,fam,knowledge,10,6.96,0.0044
gpt45,fam,lace,10,6.55,0.0325
gpt45,fam,ladder,10,6.75,0.0225
gpt45,fam,launch,10,6.54,0.0664
gpt45,fam,leaf,10,6.89,0.0249
gpt45,fam,leisure,10,6.4,0.048
gpt45,fam,leopard,10,6.48,0.0736
gpt45,fam,lettuce,10,6.8,0.014
gpt45,fam,limit,10,6.79,0.0129
gpt45,fam,line,10,7,0
gpt45,fam,lobster,10,6.5,0.018
gpt45,fam,luck,10,6.9,0.008
gpt45,fam,luggage,10,6.68,0.0276
gpt45,fam,lumber,10,6.27,0.0681
gpt45,fam,lunch,10,6.98,0.0036
gpt45,fam,lust,10,6.49,0.0169
gpt45,fam,malice,10,5.56,0.2464
gpt45,fam,mammal,10,6.67,0.0181
gpt45,fam,mansion,10,6.65,0.0245
gpt45,fam,marvel,10,6.5,0.074
gpt45,fam,mate,10,6.74,0.0224
gpt45,fam,melon,10,6.67,0.0261
gpt45,fam,menace,10,6.07,0.1661
gpt45,fam,merchant,10,5.99,0.1689
gpt45,fam,message,10,6.96,0.0064
gpt45,fam,metal,10,6.91,0.0229
gpt45,fam,methane,10,5.75,0.2605
gpt45,fam,method,10,6.75,0.0085
gpt45,fam,midst,10,6.01,0.0969
gpt45,fam,mirror,10,6.99,0.0009
gpt45,fam,mischief,10,6.32,0.0296
gpt45,fam,mistress,10,6.22,0.0536
gpt45,fam,model,10,6.88,0.0296
gpt45,fam,moisture,10,6.41,0.0329
gpt45,fam,moment,10,6.97,0.0041
gpt45,fam,monarch,10,5.91,0.0769
gpt45,fam,monkey,10,6.87,0.0121
gpt45,fam,monster,10,6.82,0.0396
gpt45,fam,mood,10,6.85,0.0125
gpt45,fam,morsel,10,5.57,0.1281
gpt45,fam,moth,10,6.41,0.0689
gpt45,fam,mother,10,7,0
gpt45,fam,mug,10,6.67,0.0161
gpt45,fam,mural,10,5.6,0.242
gpt45,fam,myth,10,6.55,0.0165
gpt45,fam,necklace,10,6.77,0.0201
gpt45,fam,nectar,10,6.16,0.0464
gpt45,fam,needle,10,6.84,0.0144
gpt45,fam,neglect,10,6.44,0.0324
gpt45,fam,neutral,10,6.5,0.034
gpt45,fam,notion,10,6.24,0.1044
gpt45,fam,nuisance,10,6.29,0.0729
gpt45,fam,nurture,10,6.17,0.0601
gpt45,fam,office,10,7,0
gpt45,fam,ordeal,10,6.05,0.0545
gpt45,fam,outrage,10,6.57,0.0201
gpt45,fam,packet,10,6.36,0.1284
gpt45,fam,palace,10,6.71,0.0229
gpt45,fam,pamphlet,10,5.9,0.204
gpt45,fam,panther,10,6.36,0.0304
gpt45,fam,parade,10,6.71,0.0209
gpt45,fam,parrot,10,6.54,0.0464
gpt45,fam,passage,10,6.52,0.0216
gpt45,fam,passion,10,6.79,0.0249
gpt45,fam,pause,10,6.7,0.022
gpt45,fam,pelvis,10,6.19,0.0909
gpt45,fam,pension,10,6.3,0.05
gpt45,fam,people,10,7,0
gpt45,fam,person,10,7,0
gpt45,fam,pest,10,6.39,0.0429
gpt45,fam,phantom,10,6.01,0.0369
gpt45,fam,phase,10,6.56,0.0324
gpt45,fam,pheasant,10,5.34,0.0884
gpt45,fam,picket,10,5.45,0.3545
gpt45,fam,picture,10,7,0
gpt45,fam,piece,10,6.92,0.0056
gpt45,fam,pillow,10,6.88,0.0036
gpt45,fam,pint,10,6.51,0.0449
gpt45,fam,pity,10,6.51,0.0469
gpt45,fam,plasma,10,5.85,0.1585
gpt45,fam,plea,10,6.13,0.0701
gpt45,fam,pleasure,10,6.83,0.0161
gpt45,fam,police,10,7,0
gpt45,fam,portrait,10,6.56,0.0724
gpt45,fam,power,10,7,0
gpt45,fam,prestige,10,6.03,0.1861
gpt45,fam,pride,10,6.76,0.0244
gpt45,fam,prince,10,6.85,0.0145
gpt45,fam,princess,10,6.91,0.0009
gpt45,fam,prison,10,6.83,0.0241
gpt45,fam,product,10,6.93,0.0061
gpt45,fam,progress,10,6.83,0.0181
gpt45,fam,project,10,6.93,0.0021
gpt45,fam,pumpkin,10,6.77,0.0181
gpt45,fam,punch,10,6.77,0.0181
gpt45,fam,pupil,10,6.69,0.0389
gpt45,fam,puzzle,10,6.85,0.0145
gpt45,fam,python,10,6.48,0.0316
gpt45,fam,rain,10,6.99,0.0009
gpt45,fam,rattle,10,6.3,0.074
gpt45,fam,reason,10,6.97,0.0041
gpt45,fam,recall,10,6.7,0.044
gpt45,fam,reject,10,6.64,0.0644
gpt45,fam,report,10,6.86,0.0224
gpt45,fam,reptile,10,6.34,0.0324
gpt45,fam,resort,10,6.43,0.0621
gpt45,fam,respect,10,6.96,0.0024
gpt45,fam,risk,10,6.9,0.004
gpt45,fam,role,10,6.89,0.0069
gpt45,fam,romance,10,6.73,0.0301
